User_ID,Product_ID,Age,Gender,Marital_Status,City_Category,Stay_In_Current_City_Years,Product_Category,Product_Subcategory_1,Product_Subcategory_2,Purchase
1053308,P00072677,26-35,M,0,A,5+,19,21.0,,17110
1035290,P00064505,55+,F,1,C,1,6,27.0,,8835
1094583,P00071693,55+,F,1,C,1,17,,,265
1059559,P00033976,55+,F,1,C,5+,6,14.0,,8375
1029758,P00055038,26-35,M,0,A,1,3,,11.0,25410
1037744,P00003448,46-50,F,1,B,3,16,33.0,19.0,1453
1025253,P00044828,51-55,F,1,B,1,10,40.0,,195
1062200,P00041041,46-50,F,1,B,1,4,32.0,,426
1053605,P00014700,55+,F,1,C,5+,12,42.0,7.0,5997
1093792,P00020682,0-17,M,0,A,2,13,36.0,15.0,26200
1056085,P00050985,55+,F,1,C,2,7,,,8453
1043588,P00008353,55+,F,1,C,5+,10,5.0,13.0,2303
1053793,P00074464,18-25,M,0,A,1,10,32.0,,397
1065925,P00054306,46-50,M,1,B,4,14,7.0,,5969
1043907,P00039189,26-35,M,0,B,1,5,24.0,,272
1044565,P00086088,55+,F,1,C,1,15,24.0,,557
1065874,P00069480,55+,F,1,C,3,4,32.0,15.0,504
1030764,P00008262,55+,F,1,C,2,11,35.0,,10700
1005960,P00034617,46-50,M,1,B,1,2,36.0,6.0,2747
1076082,P00095676,46-50,F,1,C,5+,10,20.0,,98
1002285,P00039179,51-55,F,1,C,2,16,40.0,,2578
1050358,P00026377,55+,F,1,C,1,12,,,4526
1024571,P00023970,55+,F,1,C,3,17,18.0,,509
1070528,P00075833,55+,F,1,C,4,14,,,4813
1047514,P00038508,46-50,M,1,A,1,3,20.0,,29920
1016301,P00039676,51-55,F,1,B,4,12,42.0,8.0,10811
1022006,P00037520,46-50,M,1,B,4,1,7.0,11.0,3927
1054898,P00009771,26-35,M,0,A,5+,14,21.0,,5465
1070614,P00084283,36-45,M,1,A,2,7,10.0,,8754
1096191,P00021034,46-50,F,1,B,3,12,10.0,,11500
1068744,P00057089,46-50,F,1,B,5+,4,6.0,,64
1006931,P00015158,55+,F,1,C,2,10,,20.0,354
1040471,P00016126,46-50,F,1,B,2,9,42.0,9.0,8856
1029759,P00060833,51-55,F,1,B,4,8,42.0,12.0,6043
1083491,P00063894,18-25,M,0,A,2,5,30.0,5.0,465
1031727,P00000518,36-45,M,0,B,1,10,28.0,,120
1091673,P00069488,26-35,M,0,A,1,7,27.0,,7731
1097868,P00041855,26-35,M,0,A,2,8,9.0,,687
1063408,P00015354,26-35,M,0,A,1,5,28.0,10.0,518
1098579,P00088326,46-50,M,1,A,5+,11,9.0,18.0,9142
1035982,P00066222,55+,F,1,C,2,11,,,9372
1023192,P00077940,51-55,F,1,B,3,13,11.0,10.0,28770
1010154,P00033042,36-45,F,1,B,1,16,20.0,,531
1048150,P00075747,51-55,F,1,B,5+,1,21.0,,3346
1097737,P00082504,36-45,M,0,A,2,18,12.0,,14350
1038579,P00004979,51-55,F,1,B,2,5,44.0,,210
1093958,P00071316,18-25,M,0,A,1,19,12.0,,13870
1042764,P00038673,46-50,M,1,B,2,2,45.0,,1223
1032906,P00013324,55+,F,1,C,1,1,40.0,19.0,6057
1007696,P00085274,51-55,F,1,C,2,19,,,26160
1006792,P00065782,36-45,M,0,B,1,4,,,185
1060818,P00038826,26-35,M,0,A,2,6,45.0,5.0,9247
1087137,P00032615,55+,F,1,C,4,16,,,1949
1067377,P00085043,36-45,M,1,A,4,12,21.0,,3150
1002357,P00037985,46-50,F,1,B,2,16,42.0,16.0,3321
1064981,P00059484,46-50,M,1,A,5+,18,,,25080
1081133,P00068690,26-35,M,0,A,3,12,27.0,18.0,6678
1083904,P00089916,26-35,M,0,A,5+,3,20.0,,21800
1025559,P00021068,36-45,M,0,B,1,8,,,2296
1073544,P00050531,36-45,M,0,B,1,15,42.0,18.0,290
1054685,P00083299,55+,F,1,C,4,8,10.0,,1619
1014221,P00074457,51-55,F,1,B,3,3,6.0,15.0,1337
1071937,P00080803,36-45,M,0,B,1,18,7.0,,24130
1029828,P00018847,55+,F,1,C,1,10,8.0,,175
1020962,P00012601,26-35,M,0,A,4,20,14.0,,17270
1007520,P00016652,46-50,F,1,B,5+,12,27.0,,4654
1096842,P00086088,0-17,M,0,A,1,15,24.0,,557
1017295,P00057089,46-50,F,1,C,2,4,6.0,,64
1066291,P00020542,26-35,M,0,A,4,11,,,7323
1017314,P00042585,51-55,F,1,B,5+,3,20.0,,4943
1056933,P00013739,26-35,M,0,A,4,9,20.0,,10153
1011096,P00055865,0-17,M,0,A,2,17,42.0,,2426
1095143,P00011524,46-50,M,1,B,3,2,18.0,,578
1063500,P00035009,46-50,F,1,B,5+,14,9.0,,3206
1067747,P00098002,36-45,M,0,A,5+,13,30.0,,21150
1054629,P00009787,46-50,M,1,A,4,9,9.0,18.0,9975
1022177,P00037520,36-45,F,1,B,1,1,7.0,11.0,3927
1063581,P00009387,26-35,M,0,A,4,19,21.0,6.0,25080
1000616,P00080538,51-55,F,1,B,5+,16,20.0,18.0,591
1092939,P00096987,46-50,M,1,A,4,8,30.0,16.0,1833
1073211,P00024980,46-50,M,1,B,4,8,,6.0,6656
1090314,P00063137,51-55,F,1,C,2,19,42.0,12.0,23880
1027168,P00088732,26-35,M,0,A,3,9,,,8976
1066867,P00035292,36-45,M,0,A,5+,14,,,6720
1065806,P00052565,51-55,F,1,B,5+,11,42.0,19.0,8422
1037854,P00072798,46-50,M,1,B,4,9,9.0,10.0,10496
1035209,P00082148,55+,F,1,C,1,14,27.0,,7254
1058448,P00067465,46-50,F,1,B,1,14,21.0,7.0,6508
1034624,P00090982,26-35,M,0,A,3,11,14.0,9.0,6586
1022467,P00036292,55+,F,1,C,1,11,,,10251
1032071,P00095289,51-55,F,1,B,4,10,42.0,,358
1002694,P00084273,55+,F,1,C,3,19,7.0,20.0,29720
1059271,P00054968,46-50,F,1,B,4,3,,9.0,13640
1060255,P00043600,26-35,M,0,A,1,18,10.0,,27410
1055239,P00037985,36-45,M,1,A,4,16,42.0,16.0,3321
1016638,P00078595,26-35,M,0,A,5+,11,27.0,7.0,12333
1045595,P00012667,51-55,F,1,B,1,7,35.0,9.0,9119
1066926,P00028828,36-45,M,1,A,3,8,10.0,8.0,5896
1098885,P00000070,55+,F,1,C,1,3,35.0,10.0,3814
1098035,P00046987,26-35,M,0,A,5+,2,20.0,6.0,1500
1032896,P00034406,26-35,M,0,B,2,19,33.0,,25860
1042288,P00071843,46-50,F,1,B,3,20,11.0,13.0,26950
1006396,P00002675,26-35,M,0,A,1,15,44.0,20.0,544
1088832,P00004270,51-55,F,1,B,5+,18,40.0,,19960
1006579,P00098765,26-35,M,0,B,1,5,16.0,,600
1078952,P00028092,51-55,F,1,C,1,13,22.0,,24070
1096787,P00039106,51-55,F,1,C,3,11,,12.0,4730
1057377,P00047411,46-50,M,1,B,5+,2,,12.0,2275
1089888,P00004270,26-35,M,0,A,1,18,40.0,,19960
1035856,P00076664,26-35,M,0,A,2,11,28.0,,10440
1084775,P00056093,46-50,F,1,C,2,17,30.0,,224
1014343,P00083828,51-55,F,1,C,2,5,,,415
1035440,P00000549,26-35,M,0,A,1,12,20.0,7.0,11300
1049141,P00071718,26-35,M,0,A,2,7,,,7220
1062153,P00030886,36-45,M,0,A,1,16,,8.0,2099
1058927,P00004405,46-50,M,1,A,5+,12,18.0,5.0,4820
1020145,P00029424,36-45,F,1,B,2,20,13.0,,24840
1047514,P00056343,46-50,M,1,A,1,17,18.0,18.0,543
1033114,P00094725,0-17,M,0,A,2,7,,12.0,10207
1005904,P00016022,26-35,M,0,A,3,5,32.0,17.0,562
1073242,P00047221,26-35,M,0,A,2,16,,11.0,567
1091605,P00089648,46-50,F,1,B,1,9,21.0,16.0,10797
1085383,P00039241,51-55,F,1,B,5+,10,,9.0,564
1084474,P00034037,46-50,F,1,B,3,3,,18.0,27140
1084732,P00082961,55+,F,1,C,4,19,30.0,,24100
1015760,P00019794,26-35,M,0,B,1,9,10.0,20.0,9015
1090647,P00079114,0-17,M,0,A,5+,10,20.0,,1763
1017082,P00044384,36-45,M,0,A,5+,17,,9.0,2317
1052917,P00033771,46-50,M,1,A,5+,6,,9.0,9079
1001718,P00049099,26-35,M,0,A,5+,7,36.0,,7530
1004548,P00044437,51-55,F,1,B,5+,19,,,18820
1003561,P00030034,51-55,F,1,B,4,6,10.0,,10288
1058607,P00083761,51-55,F,1,B,4,18,44.0,,17360
1010182,P00092059,46-50,F,1,B,2,12,27.0,19.0,9186
1045415,P00084647,46-50,F,1,C,2,3,14.0,,3592
1008563,P00003161,46-50,M,1,B,3,12,35.0,13.0,10181
1004157,P00054698,46-50,M,1,A,5+,15,8.0,,246
1010451,P00019708,36-45,M,0,A,1,5,,18.0,430
1064063,P00038881,26-35,M,0,A,5+,20,24.0,17.0,23170
1011761,P00048006,51-55,F,1,C,3,15,32.0,13.0,190
1093282,P00064700,51-55,F,1,B,5+,11,42.0,,6904
1027784,P00086813,51-55,F,1,B,5+,3,,,2917
1062927,P00050531,36-45,F,1,B,2,15,42.0,18.0,290
1091122,P00006613,51-55,F,1,C,3,15,24.0,,419
1020915,P00068387,46-50,F,1,B,3,7,,,7384
1090779,P00018406,46-50,M,1,A,1,1,21.0,12.0,6188
1014998,P00067080,26-35,M,0,A,1,17,44.0,13.0,242
1000651,P00008948,55+,F,1,C,1,17,,,365
1001718,P00087690,26-35,M,0,A,5+,3,40.0,,4486
1053539,P00088465,51-55,F,1,B,2,13,42.0,13.0,17610
1013203,P00045685,26-35,M,0,A,4,20,21.0,,26960
1008449,P00032759,36-45,M,0,A,4,4,28.0,12.0,159
1016601,P00061142,0-17,M,0,A,2,10,20.0,13.0,134
1023760,P00080803,46-50,M,1,A,4,18,7.0,,24130
1098685,P00081066,46-50,F,1,B,3,7,30.0,,11527
1076851,P00043181,51-55,F,1,C,3,17,,18.0,379
1014136,P00040204,55+,F,1,C,3,10,36.0,,276
1023505,P00028290,55+,F,1,C,1,17,42.0,,3224
1091792,P00057578,26-35,M,0,A,5+,12,20.0,7.0,8991
1057416,P00000772,36-45,M,1,A,5+,15,,16.0,443
1036608,P00092156,36-45,M,1,A,3,20,7.0,7.0,23090
1004281,P00009929,55+,F,1,C,2,20,22.0,,14130
1085050,P00015683,46-50,F,1,B,4,10,36.0,,758
1062095,P00040651,51-55,F,1,C,5+,3,24.0,,2807
1001618,P00036444,51-55,F,1,C,5+,15,,7.0,450
1050898,P00056394,0-17,M,0,A,2,3,24.0,,2733
1015835,P00056075,51-55,F,1,C,2,5,32.0,12.0,595
1099223,P00004568,51-55,F,1,B,5+,5,4.0,,547
1028045,P00092993,26-35,M,0,A,2,7,9.0,7.0,8236
1045979,P00030922,46-50,F,1,B,4,3,12.0,,3095
1017663,P00020845,26-35,M,0,A,4,20,10.0,,22340
1039340,P00083181,36-45,M,0,B,4,3,36.0,20.0,2601
1029855,P00046716,55+,F,1,C,5+,8,,,1948
1011000,P00083213,0-17,M,0,A,1,5,44.0,,323
1042764,P00000526,46-50,M,1,B,2,16,45.0,16.0,2507
1058508,P00093042,18-25,M,0,A,2,4,18.0,,336
1011985,P00022151,36-45,M,0,B,4,5,,8.0,50
1063550,P00079820,51-55,F,1,C,2,5,32.0,,573
1053922,P00018793,46-50,M,1,B,5+,3,10.0,8.0,4336
1049569,P00080694,36-45,M,0,A,4,10,40.0,,871
1047946,P00073899,55+,F,1,C,1,11,7.0,6.0,4550
1088256,P00070874,26-35,M,0,A,5+,13,,,25900
1001137,P00026161,51-55,F,1,C,5+,5,,11.0,150
1055167,P00087121,51-55,F,1,C,5+,11,10.0,12.0,8518
1000304,P00082706,46-50,M,1,B,5+,6,28.0,,9219
1050858,P00076455,55+,F,1,C,1,5,,19.0,223
1031476,P00048673,26-35,M,0,B,2,10,,8.0,57
1009209,P00070222,36-45,M,1,B,4,3,30.0,15.0,6981
1047393,P00085487,46-50,M,1,B,4,17,12.0,16.0,3043
1048150,P00026645,51-55,F,1,B,5+,17,39.0,,2098
1062697,P00017924,26-35,M,0,B,2,4,16.0,,99
1055399,P00065174,36-45,M,0,A,4,8,6.0,13.0,656
1024934,P00018429,51-55,F,1,C,1,10,40.0,,48
1005533,P00097366,26-35,M,0,A,5+,8,40.0,18.0,3136
1041701,P00097587,51-55,F,1,C,5+,10,,,3240
1047174,P00095896,36-45,M,0,B,1,20,20.0,,21210
1035669,P00088589,36-45,M,0,A,2,12,27.0,,6995
1009454,P00073944,26-35,M,0,A,5+,2,5.0,13.0,1826
1057984,P00033979,26-35,M,0,A,4,12,,,5791
1046050,P00067357,46-50,F,1,B,4,2,,,778
1074027,P00024514,46-50,F,1,C,2,8,9.0,8.0,6225
1034215,P00096679,36-45,M,0,A,5+,9,20.0,,9693
1091364,P00006098,0-17,M,0,A,1,16,,,406
1045781,P00018095,26-35,M,0,A,1,8,35.0,,1424
1036099,P00018406,18-25,M,0,A,3,1,21.0,12.0,6188
1004505,P00062452,55+,F,1,C,4,6,18.0,,7761
1002327,P00072677,55+,F,1,C,1,19,21.0,,17110
1029137,P00008564,55+,F,1,C,5+,11,7.0,,5399
1007164,P00004631,46-50,M,1,A,4,3,15.0,18.0,1436
1093374,P00052066,36-45,M,1,A,1,5,,,587
1038322,P00017713,26-35,M,0,A,2,16,,15.0,320
1060676,P00061588,51-55,F,1,C,4,7,42.0,12.0,7255
1017627,P00043352,51-55,F,1,B,4,1,28.0,,6458
1003548,P00015154,26-35,M,0,A,1,3,25.0,10.0,1668
1008473,P00086539,26-35,M,0,B,1,4,16.0,10.0,527
1030059,P00089276,55+,F,1,C,2,3,15.0,17.0,1722
1047248,P00037057,55+,F,1,C,4,14,40.0,,5383
1076498,P00075906,36-45,M,0,A,5+,7,35.0,,12115
1030502,P00045029,36-45,M,0,A,3,11,,,5112
1056906,P00084133,36-45,M,1,A,5+,2,24.0,,1987
1000833,P00000148,36-45,F,1,B,3,1,27.0,,3384
1089561,P00072382,46-50,M,1,A,3,20,10.0,,22630
1058303,P00004907,36-45,M,1,A,1,13,,,22560
1050872,P00040757,18-25,M,0,A,1,5,,,130
1069025,P00039234,51-55,F,1,C,1,10,3.0,,2055
1096877,P00053629,51-55,F,1,C,5+,8,15.0,18.0,1987
1047253,P00080647,26-35,M,0,A,1,12,35.0,,8137
1049638,P00098523,36-45,F,1,B,4,12,,11.0,10145
1093023,P00042825,36-45,M,1,A,4,19,22.0,,23080
1080392,P00005057,51-55,F,1,C,2,8,9.0,19.0,3166
1016301,P00036431,51-55,F,1,B,4,17,45.0,,725
1072486,P00024091,46-50,F,1,B,4,13,,,19860
1089136,P00039576,55+,F,1,C,1,11,14.0,,8913
1083102,P00003954,51-55,F,1,C,3,9,21.0,19.0,9959
1066867,P00005460,36-45,M,0,A,5+,10,42.0,,474
1039573,P00027939,46-50,M,1,B,1,7,27.0,12.0,8855
1067964,P00027993,51-55,F,1,B,5+,17,21.0,15.0,519
1035527,P00055223,55+,F,1,C,2,3,21.0,,3743
1092710,P00034723,51-55,F,1,B,4,3,36.0,20.0,2500
1004421,P00055611,26-35,M,0,A,5+,5,,13.0,382
1075326,P00048006,26-35,M,0,A,4,15,32.0,13.0,190
1009558,P00053295,51-55,F,1,B,1,12,,17.0,12296
1041455,P00032816,51-55,F,1,C,2,5,6.0,11.0,230
1044969,P00000101,55+,F,1,C,1,20,44.0,,14730
1064479,P00001802,46-50,F,1,C,3,4,4.0,15.0,116
1050902,P00025013,51-55,F,1,C,5+,14,27.0,5.0,4439
1099340,P00087690,51-55,F,1,B,5+,3,40.0,,4486
1024378,P00050788,51-55,F,1,C,3,10,18.0,,354
1082562,P00059760,55+,F,1,C,4,3,30.0,,4845
1098685,P00048203,46-50,F,1,B,3,11,45.0,20.0,6622
1018820,P00028904,36-45,M,1,A,5+,3,24.0,,17440
1001576,P00088465,46-50,F,1,B,2,13,42.0,13.0,17610
1008579,P00085406,36-45,M,1,A,4,20,39.0,9.0,29030
1013098,P00030674,26-35,M,0,B,2,16,8.0,,89
1080950,P00095961,46-50,F,1,B,1,17,6.0,,59
1012024,P00029019,36-45,M,1,A,3,8,36.0,,7219
1009842,P00064912,46-50,F,1,C,1,4,30.0,7.0,183
1066655,P00091112,36-45,M,1,A,3,3,44.0,,14540
1099835,P00044208,36-45,M,0,A,4,17,10.0,20.0,581
1091869,P00079849,26-35,M,0,A,4,16,28.0,,365
1082367,P00001708,51-55,F,1,C,1,5,,,525
1081489,P00021132,55+,F,1,C,4,5,42.0,17.0,431
1027142,P00009589,51-55,F,1,B,4,10,,,3377
1011686,P00016734,55+,F,1,C,1,3,20.0,9.0,6116
1050305,P00037169,51-55,F,1,C,4,17,8.0,8.0,69
1053453,P00038305,51-55,F,1,C,4,1,36.0,,5874
1048811,P00030280,51-55,F,1,B,5+,16,42.0,,2393
1045559,P00096416,36-45,M,1,A,2,20,33.0,,18060
1022915,P00065366,46-50,M,1,B,4,12,,14.0,7047
1073340,P00093042,55+,F,1,C,4,4,18.0,,336
1091267,P00034406,36-45,M,1,A,2,19,33.0,,25860
1049624,P00087121,46-50,M,1,A,4,11,10.0,12.0,8518
1023143,P00047674,36-45,F,1,B,1,18,35.0,20.0,29660
1007890,P00097209,36-45,M,1,A,4,3,10.0,,4434
1067766,P00085423,36-45,F,1,B,1,12,10.0,,7590
1082468,P00091299,51-55,F,1,B,5+,12,,13.0,5049
1027845,P00098209,0-17,M,0,A,1,1,40.0,,5493
1075429,P00004568,36-45,F,1,B,1,5,4.0,,547
1057152,P00022401,36-45,M,0,A,5+,20,7.0,,16200
1020072,P00049414,36-45,M,1,A,1,16,42.0,,351
1083584,P00076299,26-35,M,0,A,4,10,6.0,,3011
1017082,P00089510,36-45,M,0,A,5+,1,45.0,,3920
1050069,P00079290,36-45,M,1,B,2,8,25.0,,2814
1006059,P00022122,51-55,F,1,C,2,5,12.0,,58
1077496,P00080114,46-50,F,1,B,4,17,,18.0,184
1089546,P00091075,26-35,M,0,A,4,11,9.0,5.0,6118
1095230,P00017721,46-50,M,1,B,4,16,,13.0,139
1018779,P00030464,46-50,F,1,B,1,3,40.0,13.0,21870
1019899,P00078555,51-55,F,1,B,4,10,,,3055
1001116,P00052662,36-45,M,1,A,4,20,13.0,,13520
1063395,P00007851,55+,F,1,C,1,17,36.0,8.0,137
1052928,P00003018,55+,F,1,C,1,3,33.0,19.0,1082
1059467,P00074760,51-55,F,1,B,4,7,20.0,,7049
1008449,P00054968,36-45,M,0,A,4,3,,9.0,13640
1050440,P00054363,36-45,M,1,A,1,4,,7.0,112
1086163,P00099835,51-55,F,1,C,5+,8,6.0,,1021
1030953,P00076963,55+,F,1,C,5+,12,9.0,15.0,9965
1031043,P00089969,26-35,M,0,A,5+,17,35.0,,1439
1075733,P00018683,18-25,M,0,A,5+,16,44.0,8.0,298
1025138,P00087756,26-35,M,0,A,2,12,7.0,,4532
1078017,P00013633,26-35,M,0,B,3,15,24.0,,208
1063978,P00045432,26-35,M,0,A,4,14,45.0,,4380
1053195,P00001575,26-35,M,0,A,5+,19,,7.0,24710
1089876,P00055150,46-50,M,1,A,5+,8,27.0,14.0,4444
1069124,P00029964,46-50,F,1,B,1,3,11.0,,27620
1059942,P00020192,51-55,F,1,C,2,8,,,4317
1076333,P00089438,36-45,F,1,B,1,17,,,346
1060525,P00032140,0-17,M,0,A,2,15,42.0,,518
1009138,P00031575,36-45,M,1,A,2,3,45.0,,1123
1087064,P00038673,36-45,M,1,A,3,2,45.0,,1223
1084884,P00038881,46-50,M,1,B,2,20,24.0,17.0,23170
1038600,P00009387,0-17,M,0,A,1,19,21.0,6.0,25080
1076630,P00075747,46-50,F,1,B,2,1,21.0,,3346
1084875,P00004622,26-35,M,0,A,3,18,30.0,17.0,20030
1045899,P00045685,26-35,M,0,A,1,20,21.0,,26960
1075114,P00087756,26-35,M,0,A,3,12,7.0,,4532
1099139,P00099012,36-45,M,0,A,5+,18,42.0,15.0,15750
1038534,P00020496,26-35,M,0,A,3,9,35.0,,11799
1061787,P00070465,46-50,M,1,B,5+,17,,,1368
1032782,P00048097,51-55,F,1,B,4,18,,,28940
1036653,P00082670,55+,F,1,C,3,20,10.0,10.0,12360
1086200,P00092059,26-35,M,0,A,2,12,27.0,19.0,9186
1029608,P00004130,46-50,M,1,B,4,11,28.0,14.0,8042
1046334,P00023520,18-25,M,0,A,1,20,33.0,10.0,17350
1031476,P00050272,26-35,M,0,B,2,16,40.0,,565
1038641,P00064867,51-55,F,1,B,5+,19,21.0,,23300
1055000,P00080694,18-25,M,0,A,5+,10,40.0,,871
1009801,P00051282,55+,F,1,C,1,3,21.0,14.0,3093
1071553,P00041436,51-55,F,1,C,5+,18,11.0,7.0,24370
1010577,P00086480,36-45,M,1,A,4,8,42.0,,3182
1045491,P00043051,26-35,M,0,A,5+,16,39.0,11.0,2216
1034215,P00071097,36-45,M,0,A,5+,3,30.0,18.0,5298
1058404,P00083597,18-25,M,0,A,2,10,6.0,,523
1068039,P00040204,18-25,M,0,A,1,10,36.0,,276
1071324,P00015036,36-45,M,1,A,2,3,24.0,,27490
1051511,P00063630,55+,F,1,C,4,18,33.0,,17210
1061835,P00050604,26-35,M,0,A,4,20,,7.0,27110
1031312,P00088724,46-50,F,1,B,5+,3,27.0,,6590
1029683,P00008604,18-25,M,0,A,2,13,44.0,,29390
1097089,P00080505,36-45,M,0,A,3,4,,14.0,251
1019456,P00095111,46-50,M,1,A,4,9,20.0,,8530
1089510,P00047836,36-45,M,1,A,1,19,39.0,7.0,25570
1069473,P00056195,55+,F,1,C,5+,20,42.0,5.0,19390
1005895,P00037915,36-45,M,0,A,2,19,10.0,,26710
1064240,P00084647,46-50,M,1,B,5+,3,14.0,,3592
1045732,P00024477,36-45,M,1,B,2,13,35.0,,27990
1054419,P00037750,51-55,F,1,C,3,16,,,368
1051924,P00011893,18-25,M,0,A,1,11,18.0,,11074
1044860,P00069751,51-55,F,1,B,4,7,14.0,,10593
1047248,P00061353,55+,F,1,C,4,12,9.0,7.0,10728
1016558,P00071718,46-50,M,1,A,4,7,,,7220
1011317,P00056859,26-35,M,0,A,1,20,24.0,6.0,19630
1017663,P00061128,26-35,M,0,A,4,19,11.0,7.0,18890
1069042,P00009589,51-55,F,1,B,4,10,,,3377
1061996,P00091100,55+,F,1,C,5+,3,27.0,,3419
1037828,P00025982,36-45,M,0,B,1,10,4.0,,341
1009641,P00078308,55+,F,1,C,2,11,18.0,7.0,12588
1023505,P00099816,55+,F,1,C,1,14,45.0,10.0,7352
1012732,P00075366,36-45,M,1,A,4,12,21.0,,12759
1019211,P00085043,36-45,M,0,A,4,12,21.0,,3150
1082254,P00086857,36-45,M,1,A,3,3,,14.0,7335
1011256,P00067286,51-55,F,1,C,2,16,,,63
1052401,P00076299,36-45,M,1,A,4,10,6.0,,3011
1055127,P00095932,55+,F,1,C,5+,17,39.0,18.0,740
1029521,P00099050,55+,F,1,C,1,10,,7.0,3320
1089262,P00062898,26-35,M,0,B,1,3,,,15190
1069176,P00089969,18-25,M,0,A,5+,17,35.0,,1439
1002262,P00051459,36-45,M,0,B,1,13,,16.0,23880
1015478,P00026913,51-55,F,1,C,3,6,42.0,,12138
1099028,P00005612,26-35,M,0,B,1,10,16.0,19.0,201
1053671,P00071061,55+,F,1,C,4,16,9.0,,1804
1024103,P00096539,36-45,M,1,A,5+,18,20.0,,19810
1015035,P00045294,55+,F,1,C,5+,18,36.0,11.0,14510
1005573,P00053249,51-55,F,1,B,5+,9,35.0,,10416
1069055,P00079538,51-55,F,1,C,3,8,10.0,15.0,5181
1023913,P00099120,46-50,M,1,A,5+,18,13.0,,23060
1096240,P00085000,0-17,M,0,A,3,10,4.0,16.0,404
1035111,P00025117,18-25,M,0,A,2,17,30.0,19.0,1070
1061227,P00082464,51-55,F,1,B,1,13,35.0,15.0,22370
1045075,P00074230,26-35,M,0,B,2,8,,,2856
1015365,P00017257,26-35,M,0,A,4,17,18.0,,601
1070717,P00033397,55+,F,1,C,1,20,24.0,,23080
1027127,P00036123,26-35,M,0,A,1,12,40.0,,7846
1086285,P00005394,0-17,M,0,A,2,10,16.0,11.0,348
1089136,P00047836,55+,F,1,C,1,19,39.0,7.0,25570
1070317,P00019708,36-45,M,0,B,2,5,,18.0,430
1096289,P00025355,18-25,M,0,A,3,8,36.0,5.0,5559
1081852,P00052520,36-45,M,0,A,1,8,,7.0,7234
1073211,P00034426,46-50,M,1,B,4,7,27.0,,7938
1090423,P00052251,46-50,F,1,B,2,5,20.0,14.0,405
1054180,P00001802,51-55,F,1,C,1,4,4.0,15.0,116
1007968,P00045738,0-17,M,0,A,2,5,28.0,,305
1019496,P00001790,0-17,M,0,A,2,14,,,6883
1081448,P00053152,55+,F,1,C,2,3,,17.0,1642
1082887,P00039991,51-55,F,1,C,5+,16,12.0,,2418
1001064,P00092217,18-25,M,0,A,3,16,4.0,,582
1070738,P00016835,51-55,F,1,B,5+,9,36.0,,12172
1097131,P00067975,18-25,M,0,A,1,10,,,214
1011687,P00011222,55+,F,1,C,1,16,16.0,20.0,463
1023724,P00012609,36-45,M,1,A,4,12,35.0,,7763
1091092,P00036873,46-50,F,1,B,2,2,15.0,16.0,1298
1012548,P00068790,0-17,M,0,A,1,10,42.0,14.0,92
1068744,P00096342,46-50,F,1,B,5+,3,44.0,,16010
1014007,P00053356,36-45,M,1,A,5+,4,32.0,20.0,437
1065053,P00099816,26-35,M,0,A,5+,14,45.0,10.0,7352
1015314,P00090742,36-45,M,0,A,4,6,28.0,,9902
1086958,P00059685,46-50,F,1,B,3,5,24.0,,506
1083338,P00050190,36-45,M,0,B,1,11,14.0,,5325
1073091,P00088465,51-55,F,1,C,3,13,42.0,13.0,17610
1000854,P00065183,36-45,F,1,B,4,8,14.0,,4797
1078319,P00040400,0-17,M,0,A,2,14,42.0,9.0,3534
1051063,P00072325,26-35,M,0,A,1,17,8.0,,232
1057870,P00026653,51-55,F,1,B,5+,3,44.0,,17050
1054272,P00078284,51-55,F,1,C,1,2,35.0,9.0,2730
1029515,P00009929,46-50,M,1,A,3,20,22.0,,14130
1061704,P00021541,55+,F,1,C,5+,19,,,14140
1047885,P00001282,51-55,F,1,C,2,15,12.0,,324
1036653,P00057819,55+,F,1,C,3,16,6.0,,460
1081884,P00047008,46-50,M,1,B,5+,14,,19.0,6812
1069371,P00033586,36-45,M,0,A,3,9,,16.0,7578
1032385,P00004405,51-55,F,1,B,3,12,18.0,5.0,4820
1089765,P00006603,36-45,M,1,A,4,19,20.0,,13330
1024114,P00040864,46-50,M,1,A,5+,17,,,574
1003915,P00045338,55+,F,1,C,5+,18,,,12360
1015617,P00074467,55+,F,1,C,4,11,30.0,16.0,3012
1071353,P00090177,51-55,F,1,C,2,12,,,10003
1021069,P00037951,36-45,M,0,A,1,10,10.0,,683
1062849,P00049880,0-17,M,0,A,1,17,10.0,11.0,3184
1079808,P00036897,46-50,F,1,B,5+,12,21.0,15.0,5340
1031043,P00098243,26-35,M,0,A,5+,6,,,9296
1075047,P00022259,26-35,M,0,A,5+,18,,,17610
1023945,P00051459,51-55,F,1,C,2,13,,16.0,23880
1021542,P00029962,36-45,M,1,A,5+,12,,10.0,9887
1085861,P00010273,36-45,M,0,A,5+,1,21.0,,3052
1099223,P00000573,51-55,F,1,B,5+,2,5.0,,1909
1055098,P00093472,55+,F,1,C,5+,11,28.0,,4259
1080164,P00085277,18-25,M,0,A,1,17,3.0,,1902
1029499,P00069589,46-50,M,1,B,5+,1,,8.0,7272
1064615,P00012964,26-35,M,0,B,1,5,16.0,,460
1004547,P00041038,26-35,M,0,A,1,10,8.0,7.0,188
1057709,P00045785,36-45,M,0,A,4,3,44.0,16.0,26920
1055164,P00067650,26-35,M,0,A,4,4,6.0,,219
